t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,m_x,m_y,m_z,s_x,s_y,s_z,f_x,f_y,f_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,topL = 3,bottomL = 7,frontR = 3,backR = 7,simCount = 10000000,freq = 1000,kT = 0.4,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0,FR = 0,Fm = 0,JL = 1,JR = 1,Jm = 0,JmL = 0.5,JmR = -0.5,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 5.0
30000,,-141.88,-4.50762,45.9044,149.189,-3.10983,0.312767,,-29.5649,75.2346,22.7555,83.9771,1.94523,0.274403,,-114.329,-79.5799,28.8374,142.252,-2.53352,0.204135,,2.01391,-0.162368,-5.6885,6.03666,-0.0804495,-1.22951,,-887.017,-444.122,-440.197,0,0.0665495,-2.76416,0,,,0,4,1,0.570689,-0.40063,0.716806,0.570689,-0.40063,0.716806,0,0,0
31000,,-137.916,2.89211,40.6115,143.8,3.12063,0.286312,,-22.6444,77.0527,14.7532,81.655,1.85663,0.181674,,-115.261,-78.8092,30.6693,142.957,-2.54186,0.216216,,-0.0104248,4.64858,-4.81098,6.68992,1.57304,-0.802563,,-892.397,-450.754,-437.949,0,-2.11194,-1.58231,0,,,1,4,1,0.966784,0.0597855,0.248506,0.966784,0.0597855,0.248506,0,-0,0
32000,,-138.58,2.88444,42.7974,145.067,3.12078,0.299475,,-26.4658,76.9724,13.391,82.4894,1.90197,0.163057,,-115.324,-79.8773,31.5818,143.796,-2.53583,0.221434,,3.20963,5.78936,-2.17544,6.96785,1.06458,-0.317519,,-890.711,-453.133,-432.384,0,-2.20713,-2.98773,0,,,2,4,1,0.992827,-0.107708,0.0519002,0.992827,-0.107708,0.0519002,0,-0,0
33000,,-137.887,-6.40886,51.9924,147.503,-3.09515,0.360223,,-26.5037,72.8433,15.544,79.0583,1.91975,0.197904,,-113.779,-83.195,39.8818,146.484,-2.51023,0.275741,,2.39513,3.94283,-3.43347,5.75076,1.02491,-0.639814,,-907.661,-459.675,-442.334,0,-2.66019,-2.99159,0,,,3,4,1,0.666857,-0.643874,0.375138,0.666857,-0.643874,0.375138,0,-0,-0
34000,,-133.629,-7.69217,63.5886,148.187,-3.08409,0.443507,,-22.0255,68.8054,20.8372,75.1898,1.8806,0.280805,,-114.223,-79.5673,42.9107,145.668,-2.53315,0.299016,,2.6186,3.06969,-0.159351,4.038,0.864534,-0.0394731,,-903.334,-456.297,-444.102,0,-1.29938,-1.63593,0,,,4,4,1,0.304713,-0.549485,0.777956,0.304713,-0.549485,0.777956,-0,-0,-0
35000,,-145.185,-6.02299,63.1801,158.451,-3.10013,0.410138,,-29.3307,70.3675,20.785,79.0183,1.96572,0.266172,,-117.311,-76.5236,45.385,147.233,-2.56359,0.313356,,1.45627,0.133156,-2.98984,3.3283,0.0911831,-1.1159,,-891.633,-447.777,-440.779,0,-0.739232,-2.33761,0,,,0,5,1,0.339661,-0.793994,-0.504186,0.339661,-0.793994,-0.504186,-0,-0,-0
36000,,-145.419,-9.23171,70.4021,161.828,-3.07819,0.450084,,-25.8467,67.1317,24.1892,75.8936,1.93832,0.324384,,-122.712,-75.2942,45.5733,151.011,-2.59125,0.306567,,3.13966,-1.06925,0.639592,3.37785,-0.328241,0.190499,,-910.168,-454.422,-450.662,0,-3.41806,-1.66642,0,,,1,5,1,0.249595,-0.967278,-0.0455575,0.249595,-0.967278,-0.0455575,-0,0,-0
37000,,-152.937,-12.5347,74.3537,170.515,-3.05982,0.451209,,-30.08,66.9524,24.693,77.4415,1.99305,0.324527,,-122.903,-80.3774,52.4905,155.951,-2.56242,0.343285,,0.0454101,0.890267,-2.82978,2.96687,1.51983,-1.26562,,-919.627,-457.93,-456.321,0,-2.25026,-3.12577,0,,,2,5,1,0.772987,-0.633882,-0.0261631,0.772987,-0.633882,-0.0261631,-0,-0,0
38000,,-155.135,-17.3238,78.3576,174.662,-3.03038,0.465224,,-24.6092,65.6136,29.5839,76.0655,1.92962,0.399466,,-131.946,-84.0679,49.2831,164.03,-2.57431,0.305166,,1.41992,1.1305,-0.509433,1.88514,0.672403,-0.273639,,-931.001,-458.436,-467.833,0,-2.2711,-2.46085,0,,,3,5,1,0.893681,-0.221436,0.390257,0.893681,-0.221436,0.390257,-0,0,-0
39000,,-147.099,-19.6682,83.435,170.253,-3.00867,0.512163,,-21.1123,66.4805,30.9194,76.2981,1.87829,0.417247,,-125.738,-89.375,53.3323,163.225,-2.52365,0.332854,,-0.248273,3.22626,-0.8167,3.33727,1.6476,-0.247232,,-927.97,-455.468,-468.611,0,-2.21316,-1.67729,0,,,4,5,1,0.0577153,-0.533522,0.843815,0.0577153,-0.533522,0.843815,0,-0,0
40000,,-149.017,-20.3172,78.7402,169.761,-3.00609,0.482313,,-20.2207,64.4467,24.4598,71.8369,1.87483,0.347439,,-130.51,-89.4744,52.1505,166.608,-2.54061,0.318364,,1.71374,4.71042,2.12987,5.44622,1.22186,0.401797,,-920.828,-454.416,-461.705,0,-2.27747,-2.4291,0,,,0,6,1,0.744708,-0.664077,0.066421,0.744708,-0.664077,0.066421,-0,0,0
41000,,-149.15,-13.228,74.6707,167.321,-3.05313,0.462594,,-19.436,66.2932,25.1671,73.5251,1.85599,0.349356,,-134.677,-85.0315,53.2579,167.942,-2.57842,0.322691,,4.96297,5.51019,-3.75428,8.31191,0.837601,-0.468641,,-905.778,-445.368,-454.985,0,-1.16333,-4.26143,0,,,1,6,1,0.255049,-0.966413,0.0315662,0.255049,-0.966413,0.0315662,0,-0,-0
42000,,-148.421,-9.83443,90.5942,174.163,-3.07543,0.547049,,-16.3755,70.1851,33.0637,79.2926,1.80001,0.430125,,-130.073,-84.3147,60.6134,166.439,-2.56648,0.372749,,-1.97169,4.29523,-3.08296,5.6428,2.00114,-0.578004,,-904.392,-445.473,-453.399,0,-2.38574,-3.13426,0,,,2,6,1,0.405171,-0.760595,0.507279,0.405171,-0.760595,0.507279,-0,0,-0
43000,,-148.306,-10.2354,95.1884,176.523,-3.07269,0.569537,,-16.6301,73.4554,35.0492,83.0705,1.79344,0.435564,,-131.913,-86.6953,63.1188,170.003,-2.56016,0.380387,,0.237237,3.00439,-2.97961,4.23801,1.492,-0.779703,,-902.603,-441.742,-456.581,0,-2.38176,-1.89844,0,,,3,6,1,0.54953,-0.811754,-0.197667,0.54953,-0.811754,-0.197667,-0,0,-0
44000,,-142.885,-3.95288,102.577,175.937,-3.11393,0.622457,,-10.988,73.6706,38.2711,83.7423,1.71886,0.474632,,-133.865,-82.5089,64.3154,169.894,-2.58923,0.388242,,1.968,4.88547,-0.00962218,5.26697,1.18786,-0.00182689,,-904.511,-445.752,-451.034,0,-5.10624,-2.61876,0,,,4,6,1,0.453557,-0.575544,0.680467,0.453557,-0.575544,0.680467,0,-0,-0
45000,,-149.708,-6.36941,97.0382,178.52,-3.09907,0.574684,,-9.46454,70.8369,32.4005,78.4681,1.70362,0.42565,,-141.197,-79.5957,65.3191,174.753,-2.62828,0.38308,,0.953754,2.38938,-0.681472,2.66142,1.19101,-0.258939,,-909.535,-447.573,-457.405,0,-2.89373,-1.66293,0,,,0,7,1,0.82722,-0.453578,-0.331623,0.82722,-0.453578,-0.331623,0,-0,-0
46000,,-149.171,-11.5472,100.395,180.179,-3.06434,0.591005,,-11.558,64.0126,35.5275,74.1175,1.74943,0.499902,,-137.549,-78.4358,63.8247,170.721,-2.62335,0.383161,,-0.0636825,2.876,1.04303,3.05996,1.59294,0.347837,,-910.206,-451.455,-456.621,0,-1.07632,-1.05411,0,,,1,7,1,0.576899,-0.609664,0.543596,0.576899,-0.609664,0.543596,-0,0,0
47000,,-149.487,-5.59366,104.03,182.208,-3.10419,0.607649,,-6.88937,67.2349,41.6691,79.3997,1.67291,0.552482,,-142.538,-78.421,61.8534,174.048,-2.63861,0.363322,,-0.0598029,5.59246,0.507377,5.61575,1.58149,0.0904723,,-916.063,-449.632,-464.551,0,-0.682791,-1.19783,0,,,2,7,1,0.28387,-0.556261,0.78102,0.28387,-0.556261,0.78102,-0,-0,-0
48000,,-144.597,-14.9292,113.738,184.574,-3.03871,0.663936,,-4.29901,60.9878,43.5907,75.0875,1.64117,0.619381,,-142.34,-78.6182,69.1282,176.693,-2.63697,0.401972,,2.04247,2.70123,1.01956,3.53665,0.923385,0.292436,,-919.765,-448.553,-468.402,0,-1.04974,-1.76039,0,,,3,7,1,0.773265,0.0731497,0.629849,0.773265,0.0731497,0.629849,-0,-0,0
49000,,-143.156,-12.9138,116.776,185.195,-3.05163,0.682272,,-1.72275,60.4618,48.7576,77.691,1.59928,0.678445,,-143.694,-77.6334,65.6856,176.039,-2.64625,0.382383,,2.26065,4.25778,2.33303,5.35558,1.0827,0.450732,,-918.594,-445.53,-469.226,0,-2.28121,-1.55659,0,,,4,7,1,0.578936,-0.67273,0.460724,0.578936,-0.67273,0.460724,0,-0,0
50000,,-139.726,-13.3978,122.36,186.212,-3.046,0.716966,,-5.86914,61.1181,52.7217,80.9286,1.66653,0.709506,,-138.827,-78.7019,69.3066,173.984,-2.62586,0.409719,,4.9699,4.18601,0.331591,6.50635,0.699991,0.0509863,,-925.9,-450.12,-468.227,0,-4.01884,-3.53401,0,,,0,3,2,0.925772,-0.130726,0.354763,0.925772,-0.130726,0.354763,0,0,0
51000,,-141.553,-19.7162,131.76,194.388,-3.0032,0.744792,,-7.2377,54.4429,56.7951,79.0069,1.70296,0.802165,,-134.937,-74.2698,77.1392,172.263,-2.63844,0.464303,,0.621706,0.11069,-2.17468,2.26451,0.176197,-1.28819,,-916.562,-443.982,-469.227,0,-2.40001,-0.952425,0,,,1,3,2,0.924694,-0.331752,0.186765,0.924694,-0.331752,0.186765,0,-0,-0
52000,,-135.551,-22.2788,139.504,195.785,-2.97869,0.793107,,-7.62438,54.5154,58.2859,80.1705,1.70975,0.813979,,-132.872,-77.5834,79.1878,173.046,-2.6131,0.475307,,4.94544,0.789224,2.0302,5.40388,0.158252,0.385145,,-914.906,-441.862,-470.465,0,-2.63245,0.0532905,0,,,2,3,2,0.730916,-0.457716,-0.506219,0.730916,-0.457716,-0.506219,-0,0,-0
