t,,M_x,M_y,M_z,M_norm,M_theta,M_phi,,ML_x,ML_y,ML_z,ML_norm,ML_theta,ML_phi,,MR_x,MR_y,MR_z,MR_norm,MR_theta,MR_phi,,Mm_x,Mm_y,Mm_z,Mm_norm,Mm_theta,Mm_phi,,U,UL,UR,Um,UmL,UmR,ULR,,,x,y,z,m_x,m_y,m_z,s_x,s_y,s_z,f_x,f_y,f_z,,,width = 11,height = 10,depth = 10,molPosL = 5,molPosR = 5,simCount = 25000000,freq = 10360,kT = 0.1,"B = <0, 0, 0>",sL = 1,sR = 1,sm = 1,FL = 0.2,FR = 0.2,Fm = 0.2,JL = 1,JR = 1,Jm = 0,JmL = 1,JmR = -1,JLR = 0,"AL = <0, 0, 0>","AR = <0, 0, 0>","Am = <0, 0, 0>",bL = 0,bR = 0,bm = 0,bmL = 0,bmR = 0,bLR = 0,,msd_version = 3.2
269360,,20.2418,944.873,-3.38021,945.096,1.54938,-0.00357658,,18.1274,482.005,-12.8382,482.516,1.53321,-0.0266099,,-16.7384,480.65,11.6354,481.082,1.60561,0.0241881,,18.8529,-17.7816,-2.17736,26.0069,-0.756164,-0.0838207,,-2549.82,-1256.85,-1250.95,0,-20.3886,-21.6255,0,,,4,2,0,0.792114,-0.0643626,0.612671,0.782015,-0.0807819,0.618003,0.0100988,0.0164192,-0.00533134
279720,,17.1482,944.871,-11.5769,945.098,1.55265,-0.0122497,,18.0228,482.313,-12.6552,482.816,1.53345,-0.0262142,,-19.1268,479.772,6.69026,480.2,1.61064,0.0139327,,18.2522,-17.2141,-5.61197,25.7092,-0.756136,-0.220058,,-2549.42,-1257.2,-1251.91,0,-19.5468,-20.7619,0,,,5,2,0,0.949437,-0.171407,0.300392,0.939534,-0.184237,0.288673,0.00990299,0.0128295,0.011719
290080,,19.6631,948.981,-10.1377,949.239,1.55008,-0.01068,,25.5036,482.34,-13.1294,483.192,1.51797,-0.0271756,,-22.6825,479.171,4.54898,479.729,1.6181,0.00948253,,16.842,-12.5299,-1.55723,21.0494,-0.639631,-0.0740474,,-2551.21,-1257.15,-1252.13,0,-23.7464,-18.1879,0,,,6,2,0,-0.701262,0.20892,-0.669233,-0.696811,0.224234,-0.681302,-0.00445075,-0.0153144,0.012069
300440,,20.0114,948.566,-7.42893,948.806,1.5497,-0.00782985,,22.6579,481.825,-9.80199,482.457,1.52381,-0.0203182,,-22.5278,477.867,2.21509,478.402,1.6179,0.00463021,,19.8813,-11.1258,0.157962,22.7832,-0.510193,0.0069333,,-2546.22,-1253.39,-1249.65,0,-24.8372,-18.3395,0,,,7,2,0,-0.834674,0.200398,-0.505279,-0.829596,0.21754,-0.514245,-0.00507867,-0.0171414,0.0089655
310800,,19.7241,945.161,-8.33523,945.404,1.54993,-0.0088167,,24.9706,480.765,-10.2863,481.523,1.5189,-0.0213636,,-23.2689,477.801,2.76878,478.375,1.61946,0.00578791,,18.0224,-13.4048,-0.817755,22.4758,-0.639511,-0.0363917,,-2546.28,-1252.31,-1249.52,0,-23.5837,-20.8656,0,,,8,2,0,-0.730602,-0.158789,-0.688372,-0.710851,-0.158582,-0.685232,-0.0197508,-0.0002076,-0.00314037
321160,,13.9287,941.691,-4.34333,941.804,1.55601,-0.00461173,,19.283,479.151,-10.325,479.65,1.53057,-0.0215278,,-25.8809,476.321,7.95049,477.09,1.62508,0.0166653,,20.5265,-13.7813,-1.96883,24.802,-0.591264,-0.0794657,,-2546.9,-1250.01,-1248.81,0,-25.2196,-22.8569,0,,,9,2,0,-0.892403,-0.119427,-0.470868,-0.875749,-0.10836,-0.470449,-0.0166539,-0.0110667,-0.000419389
331520,,14.7215,939.9,-8.94823,940.058,1.55513,-0.00951895,,19.9035,478.46,-17.3805,479.189,1.52922,-0.0362786,,-27.8234,475.096,10.2752,476.021,1.62929,0.0215873,,22.6414,-13.656,-1.84294,26.505,-0.542726,-0.0695878,,-2542.15,-1246.13,-1249.15,0,-23.8645,-23.0139,0,,,10,2,0,-0.651336,-0.379419,-0.646936,-0.649934,-0.369389,-0.664182,-0.00140257,-0.0100303,0.0172461
341880,,4.21106,939.34,-8.80471,939.391,1.56631,-0.00937293,,17.6672,477.937,-16.8084,478.558,1.53385,-0.0351302,,-32.0133,473.165,11.2816,474.381,1.63835,0.0237839,,18.5571,-11.7618,-3.27787,22.2138,-0.564915,-0.148101,,-2539.81,-1247.09,-1246.39,0,-24.6371,-21.6892,0,,,0,3,0,0.868054,0.407918,0.312461,0.852908,0.408147,0.325521,0.0151459,-0.00022882,-0.0130595
352240,,4.64016,935.676,-1.96363,935.69,1.56584,-0.00209859,,17.1773,477.707,-16.7783,478.31,1.53485,-0.0350855,,-34.9168,472.034,16.6483,473.616,1.64463,0.0351586,,22.3796,-14.0643,-1.83361,26.4956,-0.561072,-0.0692598,,-2537.57,-1246.36,-1245.01,0,-22.0761,-24.128,0,,,1,3,0,0.925297,0.236384,0.300979,0.928263,0.242353,0.282122,-0.00296601,-0.00596914,0.0188566
362600,,0.229369,933.767,4.76657,933.779,1.57055,0.00510463,,18.1679,477.147,-12.3425,477.653,1.53274,-0.0258428,,-40.0821,471.276,15.2109,473.222,1.65564,0.0321489,,22.1435,-14.6566,1.89816,26.6224,-0.584688,0.0713597,,-2540.9,-1246.57,-1246.49,0,-22.9236,-24.9233,0,,,2,3,0,0.952966,0.232405,0.230188,0.945512,0.217973,0.241856,0.00745406,0.0144325,-0.0116679
